date,temperature_2m,Precipitation (rain/snow),wind_speed_100m,direct_radiation
2018-08-07 02:00:00+00:00,20.316957,0.0,19.455727,0.0
2018-08-07 03:00:00+00:00,19.906086,0.0,18.185387,0.0
2018-08-07 04:00:00+00:00,19.76913,0.0,17.376743,0.3461827
2018-08-07 05:00:00+00:00,21.00174,0.0,16.835323,32.53346
2018-08-07 06:00:00+00:00,23.558262,0.0,15.56892,128.60008
2018-08-07 07:00:00+00:00,26.41913,0.0,13.919392,258.14456
2018-08-07 08:00:00+00:00,28.966955,0.0,13.288324,395.73682
2018-08-07 09:00:00+00:00,31.082174,0.0,13.029628,520.0629
2018-08-07 10:00:00+00:00,32.736523,0.0,13.700002,607.00055
2018-08-07 11:00:00+00:00,33.75391,0.0,14.904358,619.00366
2018-08-07 12:00:00+00:00,33.245216,0.0,15.374308,629.5333
2018-08-07 13:00:00+00:00,33.851738,0.0,15.031406,527.15857
2018-08-07 14:00:00+00:00,34.03,0.0,13.962613,431.13052
2018-08-07 15:00:00+00:00,34.177826,0.0,12.737702,295.1897
2018-08-07 16:00:00+00:00,33.893044,0.0,12.538485,211.33849
2018-08-07 17:00:00+00:00,33.31478,0.0,13.795621,116.6706
2018-08-07 18:00:00+00:00,31.595217,0.0,15.640305,46.50195
2018-08-07 19:00:00+00:00,28.982176,0.0,17.60432,4.640492
2018-08-07 20:00:00+00:00,27.588696,0.0,20.882753,0.0
2018-08-07 21:00:00+00:00,26.445217,0.0,22.53191,0.0
2018-08-07 22:00:00+00:00,25.525654,0.0,23.021292,0.0
2018-08-07 23:00:00+00:00,24.938696,0.0,22.2732,0.0
2018-08-08 00:00:00+00:00,23.988695,0.0,28.998795,0.0
2018-08-08 01:00:00+00:00,23.16913,0.026086958,25.095833,0.0
2018-08-08 02:00:00+00:00,22.560436,0.0043478264,29.59611,0.0
2018-08-08 03:00:00+00:00,22.24739,0.073913045,27.380371,0.0
2018-08-08 04:00:00+00:00,22.082174,0.073913045,22.828886,0.07216605
2018-08-08 05:00:00+00:00,22.671305,0.13043477,22.695177,23.764994
2018-08-08 06:00:00+00:00,23.971306,0.073913045,22.909113,103.20028
2018-08-08 07:00:00+00:00,25.388697,0.008695653,28.447405,217.24582
2018-08-08 08:00:00+00:00,26.356087,0.052173916,26.862791,339.66748
2018-08-08 09:00:00+00:00,27.206087,0.09130435,26.600695,455.8776
2018-08-08 10:00:00+00:00,28.45826,0.0826087,26.861378,556.83234
2018-08-08 11:00:00+00:00,29.353914,0.060869563,28.308271,535.86194
2018-08-08 12:00:00+00:00,28.953913,0.017391305,31.707514,504.0343
2018-08-08 13:00:00+00:00,29.064783,0.078260876,34.182384,479.68387
2018-08-08 14:00:00+00:00,28.716955,0.030434782,33.67521,347.18637
2018-08-08 15:00:00+00:00,28.410435,0.017391305,33.952732,274.80383
2018-08-08 16:00:00+00:00,27.888697,0.030434782,33.57418,174.55746
2018-08-08 17:00:00+00:00,27.171305,0.0,31.408676,81.426025
2018-08-08 18:00:00+00:00,26.10174,0.0,28.04919,36.8487
2018-08-08 19:00:00+00:00,24.503914,0.0,25.78953,3.2826622
2018-08-08 20:00:00+00:00,23.425652,0.0,24.478737,0.0
2018-08-08 21:00:00+00:00,22.595217,0.0,23.70569,0.0
2018-08-08 22:00:00+00:00,21.706087,0.0,22.64564,0.0
2018-08-08 23:00:00+00:00,20.966955,0.0,20.60706,0.0
2018-08-09 00:00:00+00:00,20.801739,0.0,16.070137,0.0
2018-08-09 01:00:00+00:00,19.673477,0.008695653,14.260486,0.0
2018-08-09 02:00:00+00:00,19.343044,0.013043479,13.18917,0.0
2018-08-09 03:00:00+00:00,19.097391,0.013043479,14.566598,0.0
2018-08-09 04:00:00+00:00,18.847393,0.02173913,15.918716,0.0
2018-08-09 05:00:00+00:00,19.710434,0.026086958,15.614086,24.590403
2018-08-09 06:00:00+00:00,21.34087,0.04782609,15.43213,110.42903
2018-08-09 07:00:00+00:00,22.943043,0.06521739,15.950157,224.78528
2018-08-09 08:00:00+00:00,24.832174,0.02173913,15.232281,335.22464
2018-08-09 09:00:00+00:00,26.427828,0.04347826,14.809622,414.88968
2018-08-09 10:00:00+00:00,28.345217,0.02173913,14.182784,527.9888
2018-08-09 11:00:00+00:00,29.86913,0.06521739,14.485047,590.8144
2018-08-09 12:00:00+00:00,31.108261,0.19565217,16.52024,588.0021
2018-08-09 13:00:00+00:00,30.61913,0.06956522,20.30336,516.3817
2018-08-09 14:00:00+00:00,29.158262,0.2695652,23.900627,425.05325
2018-08-09 15:00:00+00:00,27.288696,0.9043478,26.745996,348.41125
2018-08-09 16:00:00+00:00,26.286524,0.5826087,30.699226,241.26982
2018-08-09 17:00:00+00:00,25.46261,0.12173913,32.425762,114.56556
2018-08-09 18:00:00+00:00,24.153912,0.15652174,37.6469,31.567896
2018-08-09 19:00:00+00:00,22.61913,0.16521738,42.024006,1.8466649
2018-08-09 20:00:00+00:00,21.460434,0.20434782,41.322395,0.0
2018-08-09 21:00:00+00:00,20.510435,0.039130438,39.09669,0.0
2018-08-09 22:00:00+00:00,19.76913,0.0043478264,32.65192,0.0
2018-08-09 23:00:00+00:00,19.164783,0.0043478264,34.51307,0.0
2018-08-10 00:00:00+00:00,18.823479,0.02173913,38.474598,0.0
2018-08-10 01:00:00+00:00,18.20174,0.19130436,47.523346,0.0
2018-08-10 02:00:00+00:00,17.34087,0.2173913,48.551273,0.0
2018-08-10 03:00:00+00:00,16.608261,0.2173913,50.624752,0.0
2018-08-10 04:00:00+00:00,16.045218,0.1173913,48.47751,0.0
2018-08-10 05:00:00+00:00,16.040869,0.052173916,46.2993,11.911864
2018-08-10 06:00:00+00:00,16.503912,0.052173916,45.010777,39.687904
2018-08-10 07:00:00+00:00,17.34087,0.060869563,40.78972,40.53735
2018-08-10 08:00:00+00:00,18.536522,0.052173916,39.055157,73.97967
2018-08-10 09:00:00+00:00,19.616957,0.06956522,36.94616,113.61466
2018-08-10 10:00:00+00:00,20.710434,0.10869565,36.050934,154.03543
2018-08-10 11:00:00+00:00,21.534348,0.013043479,34.02723,153.2378
2018-08-10 12:00:00+00:00,21.77348,0.03478261,32.908806,172.79964
2018-08-10 13:00:00+00:00,22.438696,0.0043478264,33.740974,304.50735
2018-08-10 14:00:00+00:00,22.816956,0.0,32.62553,278.6089
2018-08-10 15:00:00+00:00,22.95174,0.0,30.736258,216.79935
2018-08-10 16:00:00+00:00,22.560436,0.0,29.574806,149.5309
2018-08-10 17:00:00+00:00,22.319132,0.0,27.141165,85.74584
2018-08-10 18:00:00+00:00,21.53,0.0,24.75663,35.41431
2018-08-10 19:00:00+00:00,19.864782,0.0,21.055153,3.2722657
2018-08-10 20:00:00+00:00,18.86913,0.0,22.326487,0.0
2018-08-10 21:00:00+00:00,18.21261,0.0,31.802608,0.0
2018-08-10 22:00:00+00:00,17.834349,0.0043478264,40.41093,0.0
2018-08-10 23:00:00+00:00,17.249565,0.0,39.67708,0.0
2018-08-11 00:00:00+00:00,16.710434,0.04782609,39.607426,0.0
2018-08-11 01:00:00+00:00,16.11913,0.0,39.351543,0.0
2018-08-11 02:00:00+00:00,15.3060875,0.11304347,35.88764,0.0
2018-08-11 03:00:00+00:00,14.977826,0.13043478,33.641212,0.0
2018-08-11 04:00:00+00:00,14.710435,0.0043478264,32.55966,0.0
2018-08-11 05:00:00+00:00,15.1321745,0.052173916,33.665333,13.530457
2018-08-11 06:00:00+00:00,16.30826,0.052173916,33.758076,50.34607
2018-08-11 07:00:00+00:00,17.556087,0.02173913,34.768112,151.6304
2018-08-11 08:00:00+00:00,18.801739,0.09565218,34.39817,219.93683
2018-08-11 09:00:00+00:00,19.888697,0.030434785,34.90586,273.27133
2018-08-11 10:00:00+00:00,20.977825,0.008695653,36.139595,346.42123
2018-08-11 11:00:00+00:00,21.540869,0.030434785,36.04774,326.14334
2018-08-11 12:00:00+00:00,21.884348,0.0043478264,35.010883,345.95035
2018-08-11 13:00:00+00:00,22.308262,0.0,34.882244,403.79883
2018-08-11 14:00:00+00:00,22.558262,0.026086958,33.66544,352.7761
2018-08-11 15:00:00+00:00,22.449566,0.03478261,33.03603,295.69275
2018-08-11 16:00:00+00:00,22.338696,0.008695653,32.203663,216.00882
2018-08-11 17:00:00+00:00,21.73,0.0043478264,30.551783,129.28738
2018-08-11 18:00:00+00:00,20.69087,0.0,28.276085,43.19342
2018-08-11 19:00:00+00:00,18.425653,0.0,26.825888,3.4443927
2018-08-11 20:00:00+00:00,17.06913,0.0,25.831596,0.0
2018-08-11 21:00:00+00:00,16.064783,0.0,24.100948,0.0
2018-08-11 22:00:00+00:00,15.460435,0.0,22.605032,0.0
2018-08-11 23:00:00+00:00,14.775652,0.0,22.081661,0.0
2018-08-12 00:00:00+00:00,14.206086,0.0,21.88358,0.0
2018-08-12 01:00:00+00:00,12.984348,0.0,21.982744,0.0
2018-08-12 02:00:00+00:00,12.695217,0.0,21.993105,0.0
2018-08-12 03:00:00+00:00,12.614782,0.0,21.937962,0.0
2018-08-12 04:00:00+00:00,12.649566,0.0,23.197975,0.0
2018-08-12 05:00:00+00:00,13.543043,0.0,24.404228,14.876033
2018-08-12 06:00:00+00:00,15.814782,0.0,23.234499,84.05209
2018-08-12 07:00:00+00:00,18.484348,0.0,23.328438,216.72708
2018-08-12 08:00:00+00:00,20.914783,0.0,23.150457,357.33847
2018-08-12 09:00:00+00:00,22.766956,0.0,24.567146,482.008
2018-08-12 10:00:00+00:00,24.13435,0.0,26.888327,488.03918
2018-08-12 11:00:00+00:00,25.28,0.0,27.027143,470.15707
2018-08-12 12:00:00+00:00,25.666958,0.0,25.383074,522.8327
2018-08-12 13:00:00+00:00,26.514784,0.0,25.471424,462.63998
2018-08-12 14:00:00+00:00,26.93,0.0,26.826107,350.61343
2018-08-12 15:00:00+00:00,27.206087,0.0,28.026854,287.04318
2018-08-12 16:00:00+00:00,27.210436,0.0,27.392937,236.7784
2018-08-12 17:00:00+00:00,26.775654,0.0,24.29785,130.46252
2018-08-12 18:00:00+00:00,24.830002,0.0,20.662941,32.350574
2018-08-12 19:00:00+00:00,22.556086,0.0,18.179335,1.3180307
2018-08-12 20:00:00+00:00,21.356087,0.0,15.980113,0.0
2018-08-12 21:00:00+00:00,20.23,0.0,13.9400215,0.0
2018-08-12 22:00:00+00:00,19.306087,0.0,12.365413,0.0
2018-08-12 23:00:00+00:00,18.88,0.0,13.361983,0.0
2018-08-13 00:00:00+00:00,18.343044,0.0,11.9879465,0.0
2018-08-13 01:00:00+00:00,17.66261,0.0,12.803309,0.0
2018-08-13 02:00:00+00:00,17.603914,0.0,14.083427,0.0
2018-08-13 03:00:00+00:00,17.232174,0.0,13.531854,0.0
2018-08-13 04:00:00+00:00,16.838696,0.013043479,14.617454,0.0
2018-08-13 05:00:00+00:00,17.625652,0.06086957,16.156637,22.983852
2018-08-13 06:00:00+00:00,19.049566,0.16956522,17.11884,109.47228
2018-08-13 07:00:00+00:00,20.616957,0.3347826,16.302553,225.195
2018-08-13 08:00:00+00:00,21.914783,0.3347826,15.479618,328.9046
2018-08-13 09:00:00+00:00,22.75826,0.3826087,15.902885,429.5159
2018-08-13 10:00:00+00:00,23.686522,0.23913044,16.751661,470.075
2018-08-13 11:00:00+00:00,24.46261,0.1521739,18.524214,529.33
2018-08-13 12:00:00+00:00,23.330002,0.5304348,17.035757,549.6457
2018-08-13 13:00:00+00:00,23.386522,0.773913,17.337206,405.2803
2018-08-13 14:00:00+00:00,23.062609,0.5739131,17.698902,283.7191
2018-08-13 15:00:00+00:00,22.74087,0.24782608,18.918758,109.75606
2018-08-13 16:00:00+00:00,22.406088,0.13043478,18.04228,16.747276
2018-08-13 17:00:00+00:00,21.545218,0.3173913,17.145332,6.024151
2018-08-13 18:00:00+00:00,20.66913,0.06521739,15.992425,3.8020432
2018-08-13 19:00:00+00:00,19.534348,0.1,15.23213,0.52259654
2018-08-13 20:00:00+00:00,18.764782,0.1,16.456944,0.0
2018-08-13 21:00:00+00:00,18.20174,0.07826087,19.205225,0.0
2018-08-13 22:00:00+00:00,17.703913,0.06956522,20.98597,0.0
2018-08-13 23:00:00+00:00,17.349566,0.06956522,22.93004,0.0
2018-08-14 00:00:00+00:00,17.290869,0.04782609,21.667877,0.0
2018-08-14 01:00:00+00:00,17.034348,0.030434782,21.596724,0.0
2018-08-14 02:00:00+00:00,16.736523,0.017391305,22.577696,0.0
2018-08-14 03:00:00+00:00,16.50826,0.056521744,22.428213,0.0
2018-08-14 04:00:00+00:00,16.366957,0.13043478,22.17581,0.0
2018-08-14 05:00:00+00:00,16.627827,0.10869565,22.286304,8.67393
2018-08-14 06:00:00+00:00,17.50174,0.11304347,22.171381,66.30006
2018-08-14 07:00:00+00:00,18.638697,0.07826087,22.747875,163.84383
2018-08-14 08:00:00+00:00,19.77348,0.030434782,22.790117,249.96205
2018-08-14 09:00:00+00:00,21.08,0.052173916,22.770357,348.76688
2018-08-14 10:00:00+00:00,22.24739,0.10869565,24.252611,391.6851
2018-08-14 11:00:00+00:00,23.021303,0.078260876,27.087082,406.891
2018-08-14 12:00:00+00:00,22.753914,0.07391304,26.575342,369.34296
2018-08-14 13:00:00+00:00,23.16913,0.13913044,30.837936,307.30524
2018-08-14 14:00:00+00:00,23.445217,0.19565217,35.256565,253.70126
2018-08-14 15:00:00+00:00,23.436522,0.16956522,35.87512,195.34396
2018-08-14 16:00:00+00:00,22.70174,0.09130435,34.54012,138.76674
2018-08-14 17:00:00+00:00,22.188696,0.03478261,31.888428,86.63853
2018-08-14 18:00:00+00:00,21.216955,0.026086958,29.446606,24.693115
2018-08-14 19:00:00+00:00,20.05826,0.013043479,27.764643,1.0831337
2018-08-14 20:00:00+00:00,19.25826,0.017391305,26.480547,0.0
2018-08-14 21:00:00+00:00,18.708261,0.02173913,25.996256,0.0
2018-08-14 22:00:00+00:00,18.175653,0.008695653,26.097025,0.0
2018-08-14 23:00:00+00:00,17.547392,0.0,25.599758,0.0
2018-08-15 00:00:00+00:00,17.132174,0.0,26.033195,0.0
2018-08-15 01:00:00+00:00,16.90174,0.017391305,26.854101,0.0
2018-08-15 02:00:00+00:00,16.453913,0.0,27.421576,0.0
2018-08-15 03:00:00+00:00,15.938696,0.0043478264,27.294447,0.0
2018-08-15 04:00:00+00:00,15.519131,0.0043478264,27.219883,0.0
2018-08-15 05:00:00+00:00,15.938696,0.013043479,25.672272,7.139223
2018-08-15 06:00:00+00:00,17.36913,0.008695653,24.105572,34.672855
2018-08-15 07:00:00+00:00,18.849566,0.0,22.066113,106.39577
2018-08-15 08:00:00+00:00,20.31913,0.017391305,21.646765,189.32413
2018-08-15 09:00:00+00:00,21.74739,0.026086958,21.86902,265.3318
2018-08-15 10:00:00+00:00,22.93,0.060869563,22.562183,349.27426
2018-08-15 11:00:00+00:00,23.66913,0.056521744,22.741547,298.45374
2018-08-15 12:00:00+00:00,22.99087,0.060869563,22.15928,282.23505
2018-08-15 13:00:00+00:00,23.660435,0.04347826,23.181015,162.02066
2018-08-15 14:00:00+00:00,24.047392,0.013043479,24.603588,208.40149
2018-08-15 15:00:00+00:00,24.045216,0.013043479,24.03202,111.29473
2018-08-15 16:00:00+00:00,24.016956,0.0043478264,23.557117,100.90368
2018-08-15 17:00:00+00:00,23.62348,0.0043478264,22.815222,54.050766
2018-08-15 18:00:00+00:00,22.586521,0.0,21.270428,22.685757
2018-08-15 19:00:00+00:00,20.897392,0.0,20.748749,0.9098281
2018-08-15 20:00:00+00:00,19.708261,0.0,22.866417,0.0
2018-08-15 21:00:00+00:00,18.958261,0.0,23.625473,0.0
2018-08-15 22:00:00+00:00,18.503912,0.0,24.174051,0.0
2018-08-15 23:00:00+00:00,17.688696,0.0,24.821495,0.0
2018-08-16 00:00:00+00:00,17.238695,0.0,23.599995,0.0
2018-08-16 01:00:00+00:00,16.095217,0.0,25.744095,0.0
2018-08-16 02:00:00+00:00,15.699565,0.0,26.854393,0.0
2018-08-16 03:00:00+00:00,15.31913,0.0,28.133198,0.0
2018-08-16 04:00:00+00:00,15.097391,0.0,28.858475,0.0
2018-08-16 05:00:00+00:00,15.734348,0.0,29.15269,16.096888
2018-08-16 06:00:00+00:00,17.843044,0.0,29.260853,92.22567
2018-08-16 07:00:00+00:00,20.193043,0.0,28.85107,213.86862
2018-08-16 08:00:00+00:00,22.290869,0.0,31.179085,346.88852
2018-08-16 09:00:00+00:00,23.99087,0.0,30.89482,464.53598
2018-08-16 10:00:00+00:00,25.36261,0.0,29.921442,506.32452
2018-08-16 11:00:00+00:00,26.51913,0.0,29.64443,396.38687
2018-08-16 12:00:00+00:00,26.903912,0.0,30.975695,313.3742
2018-08-16 13:00:00+00:00,27.68,0.0,30.446466,330.50427
2018-08-16 14:00:00+00:00,28.080002,0.0,30.636484,299.72498
2018-08-16 15:00:00+00:00,28.232176,0.0,30.681843,287.72458
2018-08-16 16:00:00+00:00,28.136522,0.0,28.47522,232.35439
2018-08-16 17:00:00+00:00,27.50826,0.0,23.982641,130.96713
2018-08-16 18:00:00+00:00,25.516956,0.0,23.735788,39.238678
2018-08-16 19:00:00+00:00,23.403912,0.0,24.045172,1.2590476
2018-08-16 20:00:00+00:00,21.94087,0.0,22.583143,0.0
2018-08-16 21:00:00+00:00,20.910435,0.0,20.793299,0.0
2018-08-16 22:00:00+00:00,20.106087,0.0,20.322397,0.0
2018-08-16 23:00:00+00:00,19.643044,0.0,23.01058,0.0
2018-08-17 00:00:00+00:00,19.26261,0.0,22.113863,0.0
2018-08-17 01:00:00+00:00,18.282173,0.008695653,20.117098,0.0
2018-08-17 02:00:00+00:00,17.862608,0.026086958,17.478144,0.0
2018-08-17 03:00:00+00:00,17.238695,0.030434785,15.781336,0.0
2018-08-17 04:00:00+00:00,16.843044,0.0043478264,15.9932165,0.0
2018-08-17 05:00:00+00:00,17.31913,0.04347826,15.962874,17.932692
2018-08-17 06:00:00+00:00,18.966955,0.07826087,14.44859,96.8
2018-08-17 07:00:00+00:00,20.666956,0.06521739,13.767547,208.1789
2018-08-17 08:00:00+00:00,22.234348,0.056521736,14.541653,316.728
2018-08-17 09:00:00+00:00,23.545216,0.06521739,15.1516695,428.72244
2018-08-17 10:00:00+00:00,24.556086,0.078260876,15.534341,506.9311
2018-08-17 11:00:00+00:00,25.147392,0.09130435,15.206384,570.7401
2018-08-17 12:00:00+00:00,25.210436,0.026086958,18.779919,544.9561
2018-08-17 13:00:00+00:00,25.536524,0.017391305,19.624266,429.17502
2018-08-17 14:00:00+00:00,25.795216,0.008695653,20.810907,378.3533
2018-08-17 15:00:00+00:00,25.70174,0.0043478264,21.3839,277.4095
2018-08-17 16:00:00+00:00,25.256088,0.008695653,21.768932,170.15627
2018-08-17 17:00:00+00:00,24.371304,0.013043479,22.620834,94.92075
2018-08-17 18:00:00+00:00,22.99739,0.0,22.578632,29.219498
2018-08-17 19:00:00+00:00,21.066957,0.0,22.652536,0.39677036
2018-08-17 20:00:00+00:00,20.095217,0.0,22.679226,0.0
2018-08-17 21:00:00+00:00,19.436522,0.0,22.90887,0.0
2018-08-17 22:00:00+00:00,18.693043,0.0043478264,23.202488,0.0
2018-08-17 23:00:00+00:00,17.816957,0.030434782,24.111023,0.0
2018-08-18 00:00:00+00:00,17.073479,0.04347826,25.300596,0.0
2018-08-18 01:00:00+00:00,16.453913,0.11304349,26.997896,0.0
2018-08-18 02:00:00+00:00,16.040869,0.08695652,28.188356,0.0
2018-08-18 03:00:00+00:00,15.78,0.08695652,28.222284,0.0
2018-08-18 04:00:00+00:00,15.473479,0.06521739,28.002699,0.0
2018-08-18 05:00:00+00:00,15.699565,0.017391305,27.388256,9.98303
2018-08-18 06:00:00+00:00,17.203913,0.0,27.501081,61.861835
2018-08-18 07:00:00+00:00,18.89087,0.0,26.040627,133.96992
2018-08-18 08:00:00+00:00,20.566957,0.0,26.562572,217.3726
2018-08-18 09:00:00+00:00,22.034348,0.0,28.454302,324.95844
2018-08-18 10:00:00+00:00,23.214783,0.0043478264,29.607174,372.3137
2018-08-18 11:00:00+00:00,24.16913,0.0043478264,30.406548,396.04962
2018-08-18 12:00:00+00:00,24.434347,0.0,30.899399,373.11176
2018-08-18 13:00:00+00:00,25.19739,0.0,31.501633,295.03436
2018-08-18 14:00:00+00:00,25.521303,0.0,31.608694,221.85689
2018-08-18 15:00:00+00:00,25.562609,0.0,32.196075,178.95757
2018-08-18 16:00:00+00:00,25.584349,0.0,32.261948,158.52274
2018-08-18 17:00:00+00:00,24.982176,0.0,30.21428,94.09522
2018-08-18 18:00:00+00:00,23.253914,0.0,28.912579,32.15769
2018-08-18 19:00:00+00:00,21.458261,0.0,27.44958,0.61351866
2018-08-18 20:00:00+00:00,20.243044,0.0,26.338127,0.0
2018-08-18 21:00:00+00:00,19.24087,0.0,25.441248,0.0
2018-08-18 22:00:00+00:00,18.597391,0.0,25.497269,0.0
2018-08-18 23:00:00+00:00,17.988695,0.0,25.676435,0.0
2018-08-19 00:00:00+00:00,17.677826,0.0,24.307255,0.0
2018-08-19 01:00:00+00:00,16.771303,0.0,25.1654,0.0
2018-08-19 02:00:00+00:00,16.275652,0.0,25.415733,0.0
2018-08-19 03:00:00+00:00,15.771304,0.0,25.310726,0.0
2018-08-19 04:00:00+00:00,15.499565,0.0,25.306822,0.0
2018-08-19 05:00:00+00:00,15.9582615,0.0,25.453537,14.4082
2018-08-19 06:00:00+00:00,18.010435,0.0,24.497663,88.18337
2018-08-19 07:00:00+00:00,20.093044,0.0,23.60513,203.29816
2018-08-19 08:00:00+00:00,21.971304,0.0,24.626297,336.14066
2018-08-19 09:00:00+00:00,23.732176,0.0,25.929277,454.3868
2018-08-19 10:00:00+00:00,25.143042,0.0,26.586384,491.47275
2018-08-19 11:00:00+00:00,26.286524,0.0,27.502172,510.83524
2018-08-19 12:00:00+00:00,26.486523,0.0,27.503183,497.41455
2018-08-19 13:00:00+00:00,27.303913,0.0,29.790613,448.3068
2018-08-19 14:00:00+00:00,27.734348,0.0,33.08664,430.40637
2018-08-19 15:00:00+00:00,27.825651,0.0,35.37181,375.57803
2018-08-19 16:00:00+00:00,27.63435,0.0,34.76024,258.2462
2018-08-19 17:00:00+00:00,26.936522,0.0,34.20464,132.08145
2018-08-19 18:00:00+00:00,25.266956,0.0,33.309017,36.184986
2018-08-19 19:00:00+00:00,23.256088,0.0,33.252884,0.49405167
2018-08-19 20:00:00+00:00,22.223478,0.0,33.5252,0.0
2018-08-19 21:00:00+00:00,21.338696,0.0,33.610878,0.0
2018-08-19 22:00:00+00:00,20.566957,0.0,33.139313,0.0
2018-08-19 23:00:00+00:00,19.73,0.0,32.436558,0.0
2018-08-20 00:00:00+00:00,19.510435,0.0,30.76349,0.0
2018-08-20 01:00:00+00:00,18.953913,0.0,29.491062,0.0
2018-08-20 02:00:00+00:00,18.614782,0.0,27.712751,0.0
2018-08-20 03:00:00+00:00,18.082174,0.0,25.668493,0.0
2018-08-20 04:00:00+00:00,17.710434,0.008695653,25.200058,0.0
2018-08-20 05:00:00+00:00,18.060436,0.013043479,24.613178,13.102426
2018-08-20 06:00:00+00:00,19.56913,0.0,22.43497,72.54113
2018-08-20 07:00:00+00:00,21.064783,0.013043479,21.253231,155.62909
2018-08-20 08:00:00+00:00,22.253912,0.04782609,21.919476,230.97008
2018-08-20 09:00:00+00:00,23.514784,0.07826087,21.991823,324.08133
2018-08-20 10:00:00+00:00,24.549566,0.1173913,20.791506,282.81805
2018-08-20 11:00:00+00:00,25.19087,0.09565218,20.734808,161.6737
2018-08-20 12:00:00+00:00,24.397392,0.039130434,21.339909,155.86165
2018-08-20 13:00:00+00:00,24.686522,0.026086958,21.265343,150.334
2018-08-20 14:00:00+00:00,25.014784,0.052173916,20.289125,143.43057
2018-08-20 15:00:00+00:00,24.84087,0.03478261,19.539743,137.4115
2018-08-20 16:00:00+00:00,24.743044,0.0,18.369366,74.15247
2018-08-20 17:00:00+00:00,24.251741,0.0043478264,16.44459,61.46725
2018-08-20 18:00:00+00:00,23.14087,0.017391305,14.700036,18.759672
2018-08-20 19:00:00+00:00,21.838696,0.0,14.237864,0.19774212
2018-08-20 20:00:00+00:00,21.09087,0.0043478264,13.885126,0.0
2018-08-20 21:00:00+00:00,20.358261,0.0,12.467401,0.0
2018-08-20 22:00:00+00:00,19.766956,0.0,11.859595,0.0
2018-08-20 23:00:00+00:00,19.099566,0.0,11.41422,0.0
2018-08-21 00:00:00+00:00,18.782173,0.0,9.139265,0.0
2018-08-21 01:00:00+00:00,18.295218,0.0,8.246475,0.0
2018-08-21 02:00:00+00:00,17.903913,0.0,7.9979854,0.0
2018-08-21 03:00:00+00:00,17.74087,0.013043479,7.9892797,0.0
2018-08-21 04:00:00+00:00,17.632174,0.017391305,8.366975,0.0
2018-08-21 05:00:00+00:00,17.76913,0.03478261,8.196478,8.207137
2018-08-21 06:00:00+00:00,18.85174,0.04782609,8.055463,53.019363
2018-08-21 07:00:00+00:00,20.225653,0.039130434,8.7330885,131.93741
2018-08-21 08:00:00+00:00,21.61913,0.017391305,9.946249,223.19809
2018-08-21 09:00:00+00:00,22.864782,0.030434785,11.128241,258.96103
2018-08-21 10:00:00+00:00,23.838696,0.02173913,11.838704,357.89276
2018-08-21 11:00:00+00:00,24.70826,0.017391305,12.862645,472.2951
2018-08-21 12:00:00+00:00,25.377827,0.017391305,13.343836,467.00693
2018-08-21 13:00:00+00:00,26.127827,0.0,12.758702,381.1758
2018-08-21 14:00:00+00:00,26.38,0.0043478264,13.158513,339.98233
2018-08-21 15:00:00+00:00,26.562609,0.0,14.618814,289.06332
2018-08-21 16:00:00+00:00,26.423477,0.0043478264,16.275831,204.25209
2018-08-21 17:00:00+00:00,25.956087,0.0,17.675499,110.65428
2018-08-21 18:00:00+00:00,24.460436,0.0,19.37517,32.55882
2018-08-21 19:00:00+00:00,22.843044,0.0,21.346518,0.27733913
2018-08-21 20:00:00+00:00,21.775652,0.0,23.229162,0.0
2018-08-21 21:00:00+00:00,20.899565,0.0,24.429253,0.0
2018-08-21 22:00:00+00:00,20.25174,0.0,24.094812,0.0
2018-08-21 23:00:00+00:00,19.566957,0.0,22.98701,0.0
2018-08-22 00:00:00+00:00,19.453913,0.0,24.05308,0.0
2018-08-22 01:00:00+00:00,18.553913,0.0,23.6648,0.0
2018-08-22 02:00:00+00:00,18.062609,0.0,23.171137,0.0
2018-08-22 03:00:00+00:00,17.360435,0.0,22.718681,0.0
2018-08-22 04:00:00+00:00,17.073479,0.0,22.046673,0.0
2018-08-22 05:00:00+00:00,17.321304,0.0,21.836573,13.035904
2018-08-22 06:00:00+00:00,19.316957,0.0,21.27515,91.8287
2018-08-22 07:00:00+00:00,21.582174,0.0,19.794619,218.62572
2018-08-22 08:00:00+00:00,23.743044,0.0,18.992863,352.14282
2018-08-22 09:00:00+00:00,25.677828,0.0,18.083834,472.73752
2018-08-22 10:00:00+00:00,27.349564,0.0,17.82153,564.0662
2018-08-22 11:00:00+00:00,28.599564,0.0,17.634533,604.5602
2018-08-22 12:00:00+00:00,29.25826,0.0,15.97737,613.8985
2018-08-22 13:00:00+00:00,30.03652,0.0,16.536518,573.7171
2018-08-22 14:00:00+00:00,30.232172,0.0,17.06846,487.26907
2018-08-22 15:00:00+00:00,30.116957,0.0,17.527079,367.95892
2018-08-22 16:00:00+00:00,29.65174,0.0,18.15443,227.26056
2018-08-22 17:00:00+00:00,28.762608,0.0,18.660109,126.72962
2018-08-22 18:00:00+00:00,26.614782,0.0,19.893288,32.029827
2018-08-22 19:00:00+00:00,24.61913,0.0,21.279953,0.25311705
2018-08-22 20:00:00+00:00,23.301739,0.0,20.888735,0.0
2018-08-22 21:00:00+00:00,22.221304,0.0,21.076189,0.0
2018-08-22 22:00:00+00:00,21.403913,0.0,20.486319,0.0
